                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     59,                0.58154,                0.34626,                0.84855,                0.89961,                0.89347,                0.93671,                 0.8101,                0.60263,                0.39581,                0.85892,               0.004357,               0.004357,               0.004357
                     60,                0.58482,                 0.3477,                0.85047,                0.89556,                0.89713,                0.93661,                0.80992,                0.60281,                0.39616,                  0.859,               0.004258,               0.004258,               0.004258
                     61,                0.58088,                0.34352,                 0.8515,                0.89489,                0.89793,                0.93649,                0.81005,                0.60288,                 0.3964,                0.85912,               0.004159,               0.004159,               0.004159
                     62,                0.57968,                0.34248,                  0.852,                0.89472,                0.89792,                 0.9363,                0.80987,                0.60287,                0.39681,                0.85923,                0.00406,                0.00406,                0.00406
                     63,                0.58195,                0.34326,                0.84983,                0.89418,                0.89823,                0.93629,                0.80994,                0.60292,                 0.3971,                0.85935,               0.003961,               0.003961,               0.003961
                     64,                0.58062,                0.34057,                 0.8493,                 0.8948,                0.89772,                0.93603,                0.80958,                0.60306,                0.39768,                0.85947,               0.003862,               0.003862,               0.003862
                     65,                0.56948,                 0.3298,                0.84646,                0.89442,                0.89802,                0.93583,                0.80961,                0.60304,                0.39806,                0.85956,               0.003763,               0.003763,               0.003763
                     66,                0.57243,                0.33432,                0.84634,                0.89429,                0.89797,                0.93562,                0.80967,                0.60319,                0.39849,                0.85964,               0.003664,               0.003664,               0.003664
                     67,                0.56936,                0.33055,                0.84717,                0.89371,                0.89861,                0.93549,                0.80921,                 0.6033,                0.39883,                0.85977,               0.003565,               0.003565,               0.003565
                     68,                0.57234,                0.33513,                0.84541,                0.89372,                 0.8985,                0.93559,                0.80964,                0.60334,                0.39911,                0.85984,               0.003466,               0.003466,               0.003466
                     69,                0.56913,                 0.3297,                 0.8473,                0.89365,                0.89856,                0.93538,                0.80927,                0.60356,                0.39955,                0.85995,               0.003367,               0.003367,               0.003367
                     70,                0.56692,                0.32752,                0.84726,                0.89307,                0.89831,                 0.9352,                0.80918,                0.60366,                    0.4,                0.86012,               0.003268,               0.003268,               0.003268
                     71,                0.56789,                0.32623,                0.84589,                0.89176,                0.89879,                0.93502,                0.80889,                0.60373,                0.40053,                0.86023,               0.003169,               0.003169,               0.003169
                     72,                0.55977,                0.32078,                 0.8425,                0.89135,                0.89828,                0.93502,                0.80895,                0.60396,                0.40115,                0.86039,                0.00307,                0.00307,                0.00307
                     73,                0.55831,                0.32124,                0.84448,                0.89081,                0.89853,                 0.9346,                0.80859,                0.60403,                0.40154,                0.86046,               0.002971,               0.002971,               0.002971
                     74,                0.55554,                0.31843,                0.84164,                0.88933,                 0.8998,                0.93452,                0.80877,                 0.6041,                0.40189,                0.86051,               0.002872,               0.002872,               0.002872
                     75,                0.55926,                0.31971,                0.84175,                0.88849,                0.90061,                0.93445,                0.80862,                0.60423,                 0.4022,                0.86056,               0.002773,               0.002773,               0.002773
                     76,                0.54866,                0.30846,                 0.8399,                0.88931,                0.90004,                0.93399,                0.80845,                0.60441,                 0.4025,                0.86066,               0.002674,               0.002674,               0.002674
                     77,                0.55437,                0.31635,                0.84055,                0.88956,                0.89974,                0.93371,                0.80802,                0.60457,                 0.4028,                0.86075,               0.002575,               0.002575,               0.002575
                     78,                0.54839,                0.31059,                0.83915,                0.88957,                 0.8992,                0.93359,                0.80806,                0.60479,                0.40327,                0.86084,               0.002476,               0.002476,               0.002476
                     79,                0.54146,                0.30481,                0.83662,                0.88928,                0.89908,                0.93323,                0.80792,                0.60496,                0.40368,                0.86081,               0.002377,               0.002377,               0.002377
                     80,                0.54638,                 0.3117,                0.83822,                 0.8892,                0.89908,                0.93285,                 0.8077,                0.60512,                0.40402,                0.86087,               0.002278,               0.002278,               0.002278
                     81,                0.53899,                0.30441,                0.83488,                0.89228,                0.89575,                0.93292,                0.80812,                0.60527,                0.40473,                0.86091,               0.002179,               0.002179,               0.002179
                     82,                0.54166,                0.30571,                0.83731,                0.89309,                0.89419,                0.93276,                0.80795,                0.60549,                0.40508,                0.86093,                0.00208,                0.00208,                0.00208
                     83,                0.53423,                0.29736,                0.83554,                0.89322,                0.89381,                0.93254,                0.80789,                0.60569,                0.40572,                0.86103,               0.001981,               0.001981,               0.001981
                     84,                0.53554,                0.29922,                 0.8355,                0.89384,                0.89344,                0.93254,                0.80788,                0.60579,                0.40627,                 0.8611,               0.001882,               0.001882,               0.001882
                     85,                0.53246,                0.29633,                0.83636,                0.89469,                0.89275,                0.93223,                0.80773,                0.60596,                 0.4069,                0.86122,               0.001783,               0.001783,               0.001783
                     86,                0.53025,                0.29324,                0.83337,                0.89442,                0.89323,                0.93189,                0.80769,                0.60613,                0.40776,                0.86137,               0.001684,               0.001684,               0.001684
                     87,                0.52671,                0.29224,                0.83283,                0.89263,                0.89549,                0.93174,                0.80766,                 0.6063,                0.40839,                0.86144,               0.001585,               0.001585,               0.001585
                     88,                0.52507,                  0.288,                0.83062,                0.89173,                0.89629,                0.93152,                0.80752,                0.60657,                0.40912,                0.86154,               0.001486,               0.001486,               0.001486
                     89,                0.51739,                0.28339,                0.82892,                0.89078,                0.89729,                0.93118,                0.80719,                0.60683,                0.40968,                0.86161,               0.001387,               0.001387,               0.001387
                     90,                0.51734,                0.28026,                0.82912,                0.89182,                0.89612,                0.93086,                0.80705,                0.60695,                0.41057,                0.86162,               0.001288,               0.001288,               0.001288
                     91,                0.51072,                 0.2753,                0.82636,                0.89134,                0.89681,                0.93048,                0.80703,                0.60715,                0.41136,                0.86173,               0.001189,               0.001189,               0.001189
                     92,                0.50433,                 0.2702,                0.82541,                0.89201,                0.89596,                 0.9301,                0.80694,                0.60737,                0.41216,                0.86186,                0.00109,                0.00109,                0.00109
                     93,                0.50529,                0.26975,                0.82568,                0.89275,                0.89474,                0.92995,                0.80654,                0.60775,                0.41292,                0.86202,               0.000991,               0.000991,               0.000991
                     94,                0.50103,                0.26802,                0.82579,                0.89223,                0.89525,                0.92905,                0.80557,                0.60797,                 0.4138,                0.86217,               0.000892,               0.000892,               0.000892
                     95,                0.49302,                0.25974,                0.82113,                0.88933,                0.89825,                0.92885,                0.80542,                0.60832,                0.41458,                0.86237,               0.000793,               0.000793,               0.000793
                     96,                0.49377,                0.26154,                0.82214,                0.88889,                0.89823,                 0.9282,                 0.8051,                0.60851,                0.41549,                0.86244,               0.000694,               0.000694,               0.000694
                     97,                0.48617,                0.25384,                0.81874,                0.88935,                0.89764,                0.92825,                0.80525,                0.60869,                0.41657,                0.86261,               0.000595,               0.000595,               0.000595
